num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S009311;15/03/2024;16:35:00;CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO;553;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;447655,922;4477173,317;N;NULL
2024S009311;15/03/2024;16:35:00;CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO;553;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;447655,922;4477173,317;N;NULL
2024S009312;15/03/2024;16:30:00;PASEO. DELICIAS / CALL. CACERES;80;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441085,111;4472218,655;N;NULL
2024S009312;15/03/2024;16:30:00;PASEO. DELICIAS / CALL. CACERES;80;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;441085,111;4472218,655;N;NULL
2024S009313;15/03/2024;17:30:00;PARKIN PUBLICO;3;14;MORATALAZ;Colisión frontal;NULL;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;446261,315;4472272,452;N;NULL
2024S009313;15/03/2024;17:30:00;PARKIN PUBLICO;3;14;MORATALAZ;Colisión frontal;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;446261,315;4472272,452;N;NULL
2024S009317;15/03/2024;16:40:00;AVDA. ALBUFERA / AVDA. PEÑA PRIETA;1;13;PUENTE DE VALLECAS;Colisión lateral;NULL;Camión rígido;Conductor;De 45 a 49 años;Hombre;NULL;NULL;443229,7;4472172,501;N;NULL
2024S009317;15/03/2024;16:40:00;AVDA. ALBUFERA / AVDA. PEÑA PRIETA;1;13;PUENTE DE VALLECAS;Colisión lateral;NULL;Furgoneta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;443229,7;4472172,501;N;NULL
2024S009319;15/03/2024;18:35:00;CALL. MARCELO USERA / PLAZA. ELIPTICA;1;12;USERA;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439138,708;4470753,904;N;NULL
2024S009319;15/03/2024;18:35:00;CALL. MARCELO USERA / PLAZA. ELIPTICA;1;12;USERA;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439138,708;4470753,904;N;NULL
2024S009319;15/03/2024;18:35:00;CALL. MARCELO USERA / PLAZA. ELIPTICA;1;12;USERA;Colisión lateral;Despejado;Turismo;Pasajero;De 10 a 14 años;Hombre;14;Sin asistencia sanitaria;439138,708;4470753,904;N;NULL
2024S009319;15/03/2024;18:35:00;CALL. MARCELO USERA / PLAZA. ELIPTICA;1;12;USERA;Colisión lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;439138,708;4470753,904;N;NULL
2024S009321;15/03/2024;18:50:00;CALL. DEYANIRA 17A;17A;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;449993,701;4477121,105;N;NULL
2024S009321;15/03/2024;18:50:00;CALL. DEYANIRA 17A;17A;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;449993,701;4477121,105;N;NULL
2024S009324;15/03/2024;18:25:00;CALL. GENERAL RICARDOS 159;159;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437818,253;4471076,552;N;NULL
2024S009324;15/03/2024;18:25:00;CALL. GENERAL RICARDOS 159;159;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;437818,253;4471076,552;N;NULL
2024S009324;15/03/2024;18:25:00;CALL. GENERAL RICARDOS 159;159;11;CARABANCHEL;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437818,253;4471076,552;N;NULL
2024S009325;15/03/2024;18:20:00;AVDA. ENSANCHE DE VALLECAS / AVDA. MAYORAZGO;44;18;VILLA DE VALLECAS;Alcance;NULL;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;448433,306;4468599,137;N;NULL
2024S009325;15/03/2024;18:20:00;AVDA. ENSANCHE DE VALLECAS / AVDA. MAYORAZGO;44;18;VILLA DE VALLECAS;Alcance;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;448433,306;4468599,137;N;NULL
2024S009326;15/03/2024;19:50:00;PLAZA. LEGAZPI / PASEO. DELICIAS;1;2;ARGANZUELA;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 60 a 64 años;Hombre;NULL;NULL;441011,854;4471439,781;N;NULL
2024S009326;15/03/2024;19:50:00;PLAZA. LEGAZPI / PASEO. DELICIAS;1;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;441011,854;4471439,781;N;NULL
2024S009329;15/03/2024;19:55:00;CALL. MONASTERIO DE EL PAULAR / CALL. MONASTERIOS DE SUSO Y YUSO;1;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;440671,703;4483722,281;N;NULL
2024S009329;15/03/2024;19:55:00;CALL. MONASTERIO DE EL PAULAR / CALL. MONASTERIOS DE SUSO Y YUSO;1;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;440671,703;4483722,281;N;NULL
2024S009329;15/03/2024;19:55:00;CALL. MONASTERIO DE EL PAULAR / CALL. MONASTERIOS DE SUSO Y YUSO;1;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440671,703;4483722,281;N;NULL
2024S009330;15/03/2024;20:45:00;AVDA. REAL DE PINTO / CALL. LAGUNA DALGA;158;17;VILLAVERDE;Solo salida de la vía;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439334,806;4464795,507;N;NULL
2024S009330;15/03/2024;20:45:00;AVDA. REAL DE PINTO / CALL. LAGUNA DALGA;158;17;VILLAVERDE;Solo salida de la vía;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439334,806;4464795,507;N;NULL
2024S009331;15/03/2024;20:21:00;CALL. JORGE JUAN / CALL. PRINCIPE DE VERGARA;6;4;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;3;Ingreso superior a 24 horas;442296,557;4474996,629;N;NULL
2024S009331;15/03/2024;20:21:00;CALL. JORGE JUAN / CALL. PRINCIPE DE VERGARA;6;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;442296,557;4474996,629;N;NULL
2024S009331;15/03/2024;20:21:00;CALL. JORGE JUAN / CALL. PRINCIPE DE VERGARA;6;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;2;Ingreso inferior o igual a 24 horas;442296,557;4474996,629;N;NULL
2024S009331;15/03/2024;20:21:00;CALL. JORGE JUAN / CALL. PRINCIPE DE VERGARA;6;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 6 a 9 años;Hombre;14;Sin asistencia sanitaria;442296,557;4474996,629;N;NULL
2024S009332;15/03/2024;19:50:00;CALL. PEZ VOLADOR / CALL. PEZ AUSTRAL;20;3;RETIRO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;443485,82;4473948,735;N;NULL
2024S009332;15/03/2024;19:50:00;CALL. PEZ VOLADOR / CALL. PEZ AUSTRAL;20;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;443485,82;4473948,735;N;NULL
2024S009333;15/03/2024;21:05:00;CALL. REINA MERCEDES 23;23;6;TETUÁN;Colisión lateral;Despejado;Camión rígido;Conductor;Desconocido;Desconocido;NULL;NULL;440972,113;4478040,566;N;NULL
2024S009333;15/03/2024;21:05:00;CALL. REINA MERCEDES 23;23;6;TETUÁN;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440972,113;4478040,566;N;NULL
2024S009335;15/03/2024;20:05:00;CALL. MAIQUEZ 4;4;4;SALAMANCA;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442934,36;4474893,398;N;NULL
2024S009335;15/03/2024;20:05:00;CALL. MAIQUEZ 4;4;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;442934,36;4474893,398;N;NULL
2024S009335;15/03/2024;20:05:00;CALL. MAIQUEZ 4;4;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;442934,36;4474893,398;N;NULL
2024S009336;15/03/2024;21:00:00;CALL. BAILEN 6;6;1;CENTRO;Alcance;Despejado;Camión rígido;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;439484,713;4474193,914;N;NULL
2024S009336;15/03/2024;21:00:00;CALL. BAILEN 6;6;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;439484,713;4474193,914;N;NULL
2024S009336;15/03/2024;21:00:00;CALL. BAILEN 6;6;1;CENTRO;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439484,713;4474193,914;N;NULL
2024S009336;15/03/2024;21:00:00;CALL. BAILEN 6;6;1;CENTRO;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439484,713;4474193,914;N;NULL
2024S009336;15/03/2024;21:00:00;CALL. BAILEN 6;6;1;CENTRO;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439484,713;4474193,914;N;NULL
2024S009336;15/03/2024;21:00:00;CALL. BAILEN 6;6;1;CENTRO;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439484,713;4474193,914;N;NULL
2024S009337;15/03/2024;22:00:00;CALL. DIVINO REDENTOR 23;23;6;TETUÁN;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 55 a 59 años;Hombre;NULL;NULL;440519,894;4479855,33;N;NULL
2024S009338;15/03/2024;22:35:00;CALL. NUESTRA SEÑORA DE LAS MERCEDES 6;6;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;443591,773;4471976,608;S;NULL
2024S009338;15/03/2024;22:35:00;CALL. NUESTRA SEÑORA DE LAS MERCEDES 6;6;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443591,773;4471976,608;N;NULL
2024S009339;15/03/2024;22:15:00;BULEV. JOSE PRAT 35;35;19;VICÁLVARO;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;447504,785;4471998,53;N;NULL
2024S009339;15/03/2024;22:15:00;BULEV. JOSE PRAT 35;35;19;VICÁLVARO;Colisión fronto-lateral;Nublado;VMU eléctrico;Conductor;De 35 a 39 años;Mujer;3;Ingreso superior a 24 horas;447504,785;4471998,53;N;NULL
2024S009342;15/03/2024;21:00:00;CALL. EL ALGABEÑO / RONDA. MANUEL GRANERO;13;16;HORTALEZA;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446793,212;4478790,892;N;NULL
2024S009342;15/03/2024;21:00:00;CALL. EL ALGABEÑO / RONDA. MANUEL GRANERO;13;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;446793,212;4478790,892;N;NULL
2024S009342;15/03/2024;21:00:00;CALL. EL ALGABEÑO / RONDA. MANUEL GRANERO;13;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Pasajero;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;446793,212;4478790,892;N;NULL
2024S009348;15/03/2024;23:40:00;LUIS DE HOYOS SAINZ 132;132;14;MORATALAZ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445996,882;4472623,785;N;NULL
2024S009348;15/03/2024;23:40:00;LUIS DE HOYOS SAINZ 132;132;14;MORATALAZ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445996,882;4472623,785;N;NULL
2024S009348;15/03/2024;23:40:00;LUIS DE HOYOS SAINZ 132;132;14;MORATALAZ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445996,882;4472623,785;N;NULL
2024S009348;15/03/2024;23:40:00;LUIS DE HOYOS SAINZ 132;132;14;MORATALAZ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445996,882;4472623,785;N;NULL
2024S009400;15/03/2024;23:25:00;AEROP. TERMINAL T-1 / AEROP. TERMINAL T-1;0;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;451440,39;4479469,602;N;NULL
2024S009400;15/03/2024;23:25:00;AEROP. TERMINAL T-1 / AEROP. TERMINAL T-1;0;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;451440,39;4479469,602;N;NULL
2024S009411;15/03/2024;23:40:00;CALL. TIMON / CALL. ALAR DEL REY;12;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;450503,071;4480447,445;N;NULL
2024S009411;15/03/2024;23:40:00;CALL. TIMON / CALL. ALAR DEL REY;12;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;450503,071;4480447,445;N;NULL
2024S009411;15/03/2024;23:40:00;CALL. TIMON / CALL. ALAR DEL REY;12;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;450503,071;4480447,445;N;NULL
2024S009411;15/03/2024;23:40:00;CALL. TIMON / CALL. ALAR DEL REY;12;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;450503,071;4480447,445;N;NULL
2024S009411;15/03/2024;23:40:00;CALL. TIMON / CALL. ALAR DEL REY;12;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;450503,071;4480447,445;N;NULL
2024S009417;15/03/2024;20:35:00;CALL. EDUARDO BARREIROS 116;116;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440166,582;4467449,541;N;NULL
2024S009417;15/03/2024;20:35:00;CALL. EDUARDO BARREIROS 116;116;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Peatón;De 10 a 14 años;Hombre;NULL;NULL;440166,582;4467449,541;N;NULL
2024S009418;15/03/2024;19:25:00;AVDA. ANDALUCIA / CALL. ALCOCER;1;12;USERA;Colisión fronto-lateral;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;441146,588;4467046,608;N;NULL
2024S009418;15/03/2024;19:25:00;AVDA. ANDALUCIA / CALL. ALCOCER;1;12;USERA;Colisión fronto-lateral;NULL;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;441146,588;4467046,608;N;NULL
2024S009354;16/03/2024;0:15:00;GTA. RUIZ JIMENEZ / CALL. ALBERTO AGUILERA;4;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440087,286;4475690,093;N;NULL
2024S009354;16/03/2024;0:15:00;GTA. RUIZ JIMENEZ / CALL. ALBERTO AGUILERA;4;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;440087,286;4475690,093;N;NULL
2024S009356;16/03/2024;1:50:00;CALL. POZA DE LA SAL / CALL. REAL DE ARGANDA;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;448353,972;4469864,976;N;NULL
2024S009356;16/03/2024;1:50:00;CALL. POZA DE LA SAL / CALL. REAL DE ARGANDA;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;448353,972;4469864,976;N;NULL
2024S009359;16/03/2024;1:45:00;CALL. OCA 46;46;11;CARABANCHEL;Alcance;Despejado;Camión rígido;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;437475,007;4471252,537;S;NULL
2024S009359;16/03/2024;1:45:00;CALL. OCA 46;46;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;437475,007;4471252,537;S;NULL
2024S009359;16/03/2024;1:45:00;CALL. OCA 46;46;11;CARABANCHEL;Alcance;Despejado;Turismo;Pasajero;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;437475,007;4471252,537;N;NULL
2024S009361;16/03/2024;2:00:00;AVDA. ALBERTO ALCOCER / CALL. JUAN RAMON JIMENEZ;12;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Mujer;NULL;NULL;441771,79;4478903,416;N;NULL
2024S009361;16/03/2024;2:00:00;AVDA. ALBERTO ALCOCER / CALL. JUAN RAMON JIMENEZ;12;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;441771,79;4478903,416;N;NULL
2024S009361;16/03/2024;2:00:00;AVDA. ALBERTO ALCOCER / CALL. JUAN RAMON JIMENEZ;12;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;NULL;NULL;441771,79;4478903,416;N;NULL
2024S009361;16/03/2024;2:00:00;AVDA. ALBERTO ALCOCER / CALL. JUAN RAMON JIMENEZ;12;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;441771,79;4478903,416;N;NULL
2024S009361;16/03/2024;2:00:00;AVDA. ALBERTO ALCOCER / CALL. JUAN RAMON JIMENEZ;12;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;NULL;NULL;441771,79;4478903,416;N;NULL
2024S009361;16/03/2024;2:00:00;AVDA. ALBERTO ALCOCER / CALL. JUAN RAMON JIMENEZ;12;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;NULL;NULL;441771,79;4478903,416;N;NULL
2024S009363;16/03/2024;1:40:00;CALL. ISIDRA JIMENEZ / CALL. DOLORES BARRANCO;3;12;USERA;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440038,051;4470536,082;N;NULL
2024S009364;16/03/2024;2:05:00;PLAZA. INDEPENDENCIA 10;10;3;RETIRO;Colisión fronto-lateral;NULL;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;441543,406;4474567,078;N;NULL
2024S009364;16/03/2024;2:05:00;PLAZA. INDEPENDENCIA 10;10;3;RETIRO;Colisión fronto-lateral;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441543,406;4474567,078;N;NULL
2024S009365;16/03/2024;2:00:00;CALL. GRAN VIA / CALL. TRES CRUCES;15;1;CENTRO;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440440,56;4474614,424;N;NULL
2024S009365;16/03/2024;2:00:00;CALL. GRAN VIA / CALL. TRES CRUCES;15;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440440,56;4474614,424;N;NULL
2024S009372;16/03/2024;3:40:00;PASEO. INFANTA ISABEL / CALL. ALFONSO XII;13;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;441567,937;4473135,451;N;NULL
2024S009372;16/03/2024;3:40:00;PASEO. INFANTA ISABEL / CALL. ALFONSO XII;13;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441567,937;4473135,451;N;NULL
2024S009373;16/03/2024;4:00:00;AVDA. ALBUFERA / AUTOV. M-40;308;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;446008,401;4470748,386;N;NULL
2024S009373;16/03/2024;4:00:00;AVDA. ALBUFERA / AUTOV. M-40;308;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;446008,401;4470748,386;S;NULL
2024S009373;16/03/2024;4:00:00;AVDA. ALBUFERA / AUTOV. M-40;308;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;NULL;NULL;446008,401;4470748,386;N;NULL
2024S009373;16/03/2024;4:00:00;AVDA. ALBUFERA / AUTOV. M-40;308;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;NULL;NULL;446008,401;4470748,386;N;NULL
2024S009376;16/03/2024;4:15:00;CALL. BALBINA VALVERDE 8;8;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441538,448;4477625,33;S;NULL
2024S009376;16/03/2024;4:15:00;CALL. BALBINA VALVERDE 8;8;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441538,448;4477625,33;N;NULL
2024S009376;16/03/2024;4:15:00;CALL. BALBINA VALVERDE 8;8;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441538,448;4477625,33;N;NULL
2024S009376;16/03/2024;4:15:00;CALL. BALBINA VALVERDE 8;8;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441538,448;4477625,33;N;NULL
2024S009376;16/03/2024;4:15:00;CALL. BALBINA VALVERDE 8;8;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441538,448;4477625,33;N;NULL
2024S009376;16/03/2024;4:15:00;CALL. BALBINA VALVERDE 8;8;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441538,448;4477625,33;N;NULL
2024S009377;16/03/2024;4:20:00;CALL. HARTZENBUSCH / fuencarral;2;7;CHAMBERÍ;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;440396,681;4475744,728;N;NULL
2024S009379;16/03/2024;4:23:00;CALL. FUENCARRAL / CALL. HARTZENBUSCH;126;7;CHAMBERÍ;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;440396,792;4475744,877;N;NULL
2024S009380;16/03/2024;5:50:00;CALL. PEDRO RICO / CALL. ARZOBISPO MORCILLO;13;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440711,369;4481652,926;N;NULL
2024S009381;16/03/2024;5:50:00;AVDA. DOCTOR GARCIA TAPIA / CALL. FUENTE CARRANTONA;157A;14;MORATALAZ;Choque contra obstáculo fijo;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;446494,694;4473186,171;N;NULL
2024S009382;16/03/2024;4:55:00;AVDA. MONASTERIO DE SILOS / Plaza Torcuato Fernandez-Miranda;1;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;439092,666;4483167,527;S;NULL
2024S009388;16/03/2024;6:15:00;CALL. CAMINO VIEJO DE LEGANES / CALL. GENERAL RICARDOS;1;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;438593,213;4471676,645;S;NULL
2024S009388;16/03/2024;6:15:00;CALL. CAMINO VIEJO DE LEGANES / CALL. GENERAL RICARDOS;1;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;438593,213;4471676,645;N;NULL
2024S009388;16/03/2024;6:15:00;CALL. CAMINO VIEJO DE LEGANES / CALL. GENERAL RICARDOS;1;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438593,213;4471676,645;N;NULL
2024S009388;16/03/2024;6:15:00;CALL. CAMINO VIEJO DE LEGANES / CALL. GENERAL RICARDOS;1;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;438593,213;4471676,645;N;NULL
2024S009388;16/03/2024;6:15:00;CALL. CAMINO VIEJO DE LEGANES / CALL. GENERAL RICARDOS;1;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;438593,213;4471676,645;N;NULL
2024S009397;16/03/2024;0:40:00;AEROP. TERMINAL T-4 / AUTOV. M-12;0;21;BARAJAS;Choque contra obstáculo fijo;Despejado;Autobús;Conductor;De 55 a 59 años;Hombre;NULL;NULL;449375,172;4483162,06;N;NULL
2024S009398;16/03/2024;7:00:00;CALL. VELAZQUEZ / CALL. GENERAL ORAA;11;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442055,274;4476403,912;N;NULL
